Date,Well,Well_Type,WaterRate,CasingHeadPressure,TubingHeadPressure,PumpSpeed,Torque,GasRate
11-08-2015,Well 15,Pre-perf,1.68,44.99,45.34,0.19,1.48,0
12-08-2015,Well 15,Pre-perf,1.95,45.45,45.97,0.01,0.06,0
12-10-2015,Well 15,Pre-perf,243.4,54.24,36.84,111,163,1.78
13-10-2015,Well 15,Pre-perf,281.08,43.37,44.24,125,180,0.15
14-10-2015,Well 15,Pre-perf,289.37,43.22,44.24,125,181,0
15-10-2015,Well 15,Pre-perf,295.05,44.96,45.83,125,187,0
16-10-2015,Well 15,Pre-perf,301.09,46.41,47.28,125,190,0
17-10-2015,Well 15,Pre-perf,308.99,48.15,49.02,125,190,0.01
18-10-2015,Well 15,Pre-perf,313.48,49.46,50.33,125,194,0
19-10-2015,Well 15,Pre-perf,318.57,49.89,50.76,125,197,0
20-10-2015,Well 15,Pre-perf,323.91,50.18,51.05,125,198,0
21-10-2015,Well 15,Pre-perf,323.91,51.2,52.21,125,200,0.04
22-10-2015,Well 15,Pre-perf,335.03,51.2,52.21,125,203,1.31
23-10-2015,Well 15,Pre-perf,338.32,51.63,52.65,124,203,7.54
24-10-2015,Well 15,Pre-perf,343.49,51.78,52.79,125,206,17.07
25-10-2015,Well 15,Pre-perf,345.59,51.34,52.21,125,206,23.56
26-10-2015,Well 15,Pre-perf,349.21,51.2,52.07,125,209,30.45
27-10-2015,Well 15,Pre-perf,353.06,51.05,51.92,125,210,40.15
28-10-2015,Well 15,Pre-perf,353.06,51.05,51.92,125,213,65.1
29-10-2015,Well 15,Pre-perf,357.18,50.91,51.78,125,215,78.99
30-10-2015,Well 15,Pre-perf,360.31,50.04,51.05,125,218,89.01
31-10-2015,Well 15,Pre-perf,361.27,49.89,50.76,125,221,97.17
01-11-2015,Well 15,Pre-perf,363.17,49.46,50.47,125,222,105.34
02-11-2015,Well 15,Pre-perf,363.17,48.73,49.6,125,222,105.34
03-11-2015,Well 15,Pre-perf,368.15,48.3,49.31,125,222,115.46
04-11-2015,Well 15,Pre-perf,370.23,48.44,49.46,125,225,119.78
05-11-2015,Well 15,Pre-perf,371.6,48.59,49.6,125,225,124.25
06-11-2015,Well 15,Pre-perf,375.26,48.15,49.02,125,228,127.81
07-11-2015,Well 15,Pre-perf,409.26,47.57,48.44,130,287,147.28
08-11-2015,Well 15,Pre-perf,421.03,46.99,47.86,145,428,160.96
09-11-2015,Well 15,Pre-perf,413.09,47.72,48.59,145,405,163.45
10-11-2015,Well 15,Pre-perf,407.36,47.72,48.59,145,399,164.7
11-11-2015,Well 15,Pre-perf,403.62,47.72,48.44,145,414,171.73
12-11-2015,Well 15,Pre-perf,401.27,47.72,48.59,145,418,177
13-11-2015,Well 15,Pre-perf,400.75,47.57,48.44,145,352,181.99
14-11-2015,Well 15,Pre-perf,401.11,47.57,48.44,145,301,192.74
15-11-2015,Well 15,Pre-perf,403.44,47.43,48.3,145,303,203.02
16-11-2015,Well 15,Pre-perf,407.58,46.56,47.57,145,301,214.53
17-11-2015,Well 15,Pre-perf,407.58,45.69,46.56,145,311,219.54
18-11-2015,Well 15,Pre-perf,397.65,45.54,46.41,145,314,217.07
19-11-2015,Well 15,Pre-perf,397.58,45.98,46.85,145,356,221.46
20-11-2015,Well 15,Pre-perf,399.45,45.4,46.41,145,404,230.79
21-11-2015,Well 15,Pre-perf,401.77,44.38,45.4,145,342,235.93
22-11-2015,Well 15,Pre-perf,398.33,44.38,45.4,145,327,251.6
23-11-2015,Well 15,Pre-perf,399.06,44.24,45.25,145,329,255.82
24-11-2015,Well 15,Pre-perf,396.4,44.24,45.25,145,333,255.23
25-11-2015,Well 15,Pre-perf,419.69,44.53,45.4,151,341,275.02
26-11-2015,Well 15,Pre-perf,474.66,44.82,45.69,166,368,326.08
27-11-2015,Well 15,Pre-perf,484.65,44.96,45.83,170,453,348.89
28-11-2015,Well 15,Pre-perf,502.35,46.41,47.28,170,442,377.92
29-11-2015,Well 15,Pre-perf,496.68,46.56,47.43,170,390,395.17
30-11-2015,Well 15,Pre-perf,496.11,46.7,47.57,170,432,410.32
01-12-2015,Well 15,Pre-perf,496.11,47.14,47.86,170,369,410.32
02-12-2015,Well 15,Pre-perf,513.96,46.85,47.43,178,399,435.4
03-12-2015,Well 15,Pre-perf,516.09,47.28,48.01,180,422,441.58
04-12-2015,Well 15,Pre-perf,538.31,47.57,48.3,186,403,466.62
05-12-2015,Well 15,Pre-perf,546.75,46.99,47.72,190,412,471.96
06-12-2015,Well 15,Pre-perf,563.81,51.05,51.78,195,422,492.58
07-12-2015,Well 15,Pre-perf,564.66,53.95,54.53,200,516,507.06
08-12-2015,Well 15,Pre-perf,568.99,54.24,54.82,200,511,495.12
09-12-2015,Well 15,Pre-perf,568.91,54.1,54.68,200,477,494.73
10-12-2015,Well 15,Pre-perf,586.5,46.56,47.28,200,535,505.59
11-12-2015,Well 15,Pre-perf,591.09,45.69,46.56,200,501,524.12
12-12-2015,Well 15,Pre-perf,584.98,44.38,45.11,200,494,519.82
13-12-2015,Well 15,Pre-perf,585.79,43.51,44.24,200,447,521
14-12-2015,Well 15,Pre-perf,586.07,42.35,43.08,200,434,523.37
15-12-2015,Well 15,Pre-perf,585.12,41.77,42.64,200,420,527.11
16-12-2015,Well 15,Pre-perf,585.4,42.93,43.8,200,420,519.45
17-12-2015,Well 15,Pre-perf,580.1,43.8,44.67,200,508,514.67
18-12-2015,Well 15,Pre-perf,582.87,45.83,46.56,200,450,529.97
19-12-2015,Well 15,Pre-perf,582.92,45.98,46.7,200,424,539.6
20-12-2015,Well 15,Pre-perf,578.52,45.54,46.27,200,473,540.45
21-12-2015,Well 15,Pre-perf,578.12,45.25,45.98,200,432,542.61
22-12-2015,Well 15,Pre-perf,579.23,44.96,45.83,200,449,545.49
23-12-2015,Well 15,Pre-perf,580.48,44.82,45.69,200,450,545.98
24-12-2015,Well 15,Pre-perf,590.5,45.11,45.98,200,462,548.19
25-12-2015,Well 15,Pre-perf,585.07,45.25,45.98,200,419,544.11
26-12-2015,Well 15,Pre-perf,587.35,46.27,46.99,200,439,568.74
27-12-2015,Well 15,Pre-perf,584.97,45.98,46.7,200,445,580.44
28-12-2015,Well 15,Pre-perf,584.53,45.83,46.56,200,447,592.44
29-12-2015,Well 15,Pre-perf,584.79,44.24,44.96,200,446,595.67
30-12-2015,Well 15,Pre-perf,583.83,44.09,44.82,200,423,602.77
31-12-2015,Well 15,Pre-perf,588.21,43.95,44.82,200,441,613.91
01-01-2016,Well 15,Pre-perf,584.26,44.24,44.96,200,427,607.13
02-01-2016,Well 15,Pre-perf,585.76,43.22,43.95,200,453,609.71
03-01-2016,Well 15,Pre-perf,617.36,45.98,46.7,210,467,650.36
04-01-2016,Well 15,Pre-perf,646.12,43.08,43.95,220,510,713.82
05-01-2016,Well 15,Pre-perf,656.55,43.37,44.24,220,495,741.05
06-01-2016,Well 15,Pre-perf,654.02,44.96,45.69,220,473,741.87
07-01-2016,Well 15,Pre-perf,658.7,44.24,45.11,220,327.48,737.18
08-01-2016,Well 15,Pre-perf,652.54,43.8,44.67,220,339.28,740.52
09-01-2016,Well 15,Pre-perf,674.36,44.96,45.83,226,368.78,774.6
10-01-2016,Well 15,Pre-perf,689.85,46.7,47.57,230,370.26,804.09
11-01-2016,Well 15,Pre-perf,689.39,46.56,47.43,230,362.88,815.95
12-01-2016,Well 15,Pre-perf,682.42,46.85,47.72,230,435.9,811.46
13-01-2016,Well 15,Pre-perf,685.24,46.56,47.43,230,368.04,810.06
14-01-2016,Well 15,Pre-perf,684.62,48.01,48.88,230,347.39,813.35
15-01-2016,Well 15,Pre-perf,677.86,48.15,48.88,230,348.87,820.96
16-01-2016,Well 15,Pre-perf,670.33,46.7,47.57,230,363.62,812.62
17-01-2016,Well 15,Pre-perf,669.47,47.57,48.3,230,363.62,818.35
18-01-2016,Well 15,Pre-perf,673.58,48.44,49.17,230,355.5,819.47
19-01-2016,Well 15,Pre-perf,660.27,47.28,48.01,230,429.26,815.88
20-01-2016,Well 15,Pre-perf,660.27,46.7,47.43,230,370.26,815.88
21-01-2016,Well 15,Pre-perf,665.36,48.01,48.73,230,358.46,834.64
22-01-2016,Well 15,Pre-perf,657.97,52.07,52.79,230,356.24,829.33
23-01-2016,Well 15,Pre-perf,657.92,51.34,52.07,230,356.98,833.97
24-01-2016,Well 15,Pre-perf,657.34,51.34,52.07,230,356.98,844.73
25-01-2016,Well 15,Pre-perf,659.23,51.49,52.21,230,354.77,852.8
26-01-2016,Well 15,Pre-perf,665.54,54.1,54.68,232,358.46,855.05
27-01-2016,Well 15,Pre-perf,665.54,54.1,54.68,235,366.57,874.74
28-01-2016,Well 15,Pre-perf,669.96,53.95,54.53,235,370.26,890.25
29-01-2016,Well 15,Pre-perf,663.75,56.85,57.58,235,372.47,880.94
30-01-2016,Well 15,Pre-perf,664.66,55.55,56.27,235,372.47,880.18
31-01-2016,Well 15,Pre-perf,658.45,52.94,53.66,235,375.42,881.66
01-02-2016,Well 15,Pre-perf,654.02,55.26,55.84,230,361.41,873.33
02-02-2016,Well 15,Pre-perf,665.83,55.11,55.84,235,370.26,898.73
03-02-2016,Well 15,Pre-perf,645.87,54.1,54.82,235,483.1,874.34
04-02-2016,Well 15,Pre-perf,657.29,54.1,54.68,235,372.47,887.33
05-02-2016,Well 15,Pre-perf,653.62,56.71,57.29,235,370.99,879.81
06-02-2016,Well 15,Pre-perf,652.1,53.95,54.53,235,370.99,883.99
07-02-2016,Well 15,Pre-perf,649.87,54.1,54.68,235,387.96,879.83
08-02-2016,Well 15,Pre-perf,649.96,54.82,55.4,235,373.94,888.9
09-02-2016,Well 15,Pre-perf,646.7,57.58,58.16,235,376.16,888.15
10-02-2016,Well 15,Pre-perf,645.17,57.29,57.87,235,379.11,886.83
11-02-2016,Well 15,Pre-perf,638.03,54.24,54.82,235,385.01,889.41
12-02-2016,Well 15,Pre-perf,637.63,54.24,54.82,235,385.01,884.22
13-02-2016,Well 15,Pre-perf,643.39,57,57.73,235,380.58,888.41
14-02-2016,Well 15,Pre-perf,639.37,56.85,57.43,235,382.06,891.49
15-02-2016,Well 15,Pre-perf,643.43,57.58,58.16,235,378.37,920.49
16-02-2016,Well 15,Pre-perf,638.28,57,57.58,235,384.27,913.8
17-02-2016,Well 15,Pre-perf,641.65,56.13,56.71,235,379.11,938.53
18-02-2016,Well 15,Pre-perf,641.26,54.97,55.55,235,378.37,933.22
19-02-2016,Well 15,Pre-perf,627.61,54.82,55.4,235,441.8,918.06
20-02-2016,Well 15,Pre-perf,632.82,55.69,56.27,235,384.27,934.7
21-02-2016,Well 15,Pre-perf,632.7,55.4,55.98,235,382.79,935.02
22-02-2016,Well 15,Pre-perf,629.28,55.4,55.98,235,383.53,930.31
23-02-2016,Well 15,Pre-perf,615.44,55.4,55.98,235,432.95,915.35
24-02-2016,Well 15,Pre-perf,627.94,55.4,55.98,235,414.51,925.27
25-02-2016,Well 15,Pre-perf,633.41,55.4,55.98,235,393.86,941.64
26-02-2016,Well 15,Pre-perf,634.34,55.4,55.98,235,373.94,952.31
27-02-2016,Well 15,Pre-perf,634.09,55.4,55.98,235,387.96,967.15
28-02-2016,Well 15,Pre-perf,635.02,55.4,55.98,235,370.99,971.8
29-02-2016,Well 15,Pre-perf,631.58,55.4,55.98,235,374.68,969.47
01-03-2016,Well 15,Pre-perf,625.98,55.4,55.98,235,379.11,962.2
02-03-2016,Well 15,Pre-perf,629.18,55.4,55.98,235,376.16,968.96
03-03-2016,Well 15,Pre-perf,646.11,55.4,55.98,206,301.66,1054.09
04-03-2016,Well 15,Pre-perf,657.7,55.4,55.98,235,344.44,1058.56
05-03-2016,Well 15,Pre-perf,648.14,55.4,55.98,235,355.5,1053.56
06-03-2016,Well 15,Pre-perf,648.14,55.4,55.98,235,359.93,1053.56
07-03-2016,Well 15,Pre-perf,643.36,55.4,55.98,235,361.41,1050.9
08-03-2016,Well 15,Pre-perf,643.36,55.4,55.98,231,345.92,1050.9
09-03-2016,Well 15,Pre-perf,632.55,55.4,55.98,240,521.46,1028.64
10-03-2016,Well 15,Pre-perf,632.55,55.4,55.98,240,471.3,1028.64
11-03-2016,Well 15,Pre-perf,634.77,55.4,55.98,240,367.31,1027.17
12-03-2016,Well 15,Pre-perf,634.77,55.4,55.98,240,364.36,1027.17
13-03-2016,Well 15,Pre-perf,627.47,55.4,55.98,240,368.78,1014.15
14-03-2016,Well 15,Pre-perf,625.99,55.4,55.98,240,369.52,1009.03
15-03-2016,Well 15,Pre-perf,620.29,57.43,58.02,240,374.68,1015.67
16-03-2016,Well 15,Pre-perf,612.85,55.55,56.13,240,415.25,1005.39
17-03-2016,Well 15,Pre-perf,615.09,55.55,56.13,240,408.61,998.85
18-03-2016,Well 15,Pre-perf,614.79,55.4,55.84,240,370.26,993.57
19-03-2016,Well 15,Pre-perf,610.21,55.69,56.13,240,369.52,982.5
20-03-2016,Well 15,Pre-perf,609.68,56.42,57,240,367.31,982.5
21-03-2016,Well 15,Pre-perf,609.68,56.42,57,240,362.14,974.21
22-03-2016,Well 15,Pre-perf,614.29,56.71,57.29,240,369.52,979.34
23-03-2016,Well 15,Pre-perf,607.94,56.71,57.29,240,368.78,984.89
24-03-2016,Well 15,Pre-perf,604.83,57,57.58,240,365.09,1007.55
25-03-2016,Well 15,Pre-perf,608.67,60.48,60.92,240,367.31,994.05
26-03-2016,Well 15,Pre-perf,603.22,61.35,61.79,240,365.83,1002.48
27-03-2016,Well 15,Pre-perf,604.31,60.63,61.06,240,370.99,1030.59
28-03-2016,Well 15,Pre-perf,599.03,60.05,60.48,240,372.47,1056.68
29-03-2016,Well 15,Pre-perf,599.24,59.47,59.9,240,379.84,1074.77
30-03-2016,Well 15,Pre-perf,584.81,59.47,59.9,240,383.53,1083.19
31-03-2016,Well 15,Pre-perf,566.26,59.9,60.34,240,402.71,1086.82
01-04-2016,Well 15,Pre-perf,566.26,60.19,60.48,240,421.15,1063.83
02-04-2016,Well 15,Pre-perf,563.63,60.48,60.77,240,414.51,1071.96
03-04-2016,Well 15,Pre-perf,547.2,60.48,60.77,239,404.92,1083.96
04-04-2016,Well 15,Pre-perf,547.2,65.7,65.99,240,399.76,1089.14
05-04-2016,Well 15,Pre-perf,552.49,65.7,65.99,240,407.87,1086
06-04-2016,Well 15,Pre-perf,538.92,61.64,61.93,240,411.56,1077.21
07-04-2016,Well 15,Pre-perf,531.07,61.21,61.93,240,400.5,1097.17
08-04-2016,Well 15,Pre-perf,533.42,60.05,60.19,240,407.13,1079.18
09-04-2016,Well 15,Pre-perf,533.42,62.95,63.24,240,410.08,1075.09
10-04-2016,Well 15,Pre-perf,527.68,61.64,61.93,240,405.66,1098
11-04-2016,Well 15,Pre-perf,539.65,64.54,64.83,240,409.35,1112.64
12-04-2016,Well 15,Pre-perf,531.94,67.44,67.73,240,407.13,1125.07
13-04-2016,Well 15,Pre-perf,531.21,69.33,69.47,240,404.92,1162.51
14-04-2016,Well 15,Pre-perf,531.44,68.6,68.75,240,411.56,1144.57
15-04-2016,Well 15,Pre-perf,521.82,66.57,66.72,240,414.51,1139.63
16-04-2016,Well 15,Pre-perf,516.9,67.3,67.44,240,405.66,1148.04
17-04-2016,Well 15,Pre-perf,524.83,66.72,66.86,240,421.15,1131.69
18-04-2016,Well 15,Pre-perf,507.16,67.3,67.44,240,414.51,1155.43
19-04-2016,Well 15,Pre-perf,532.85,68.89,69.18,240,393.12,1215.81
20-04-2016,Well 15,Pre-perf,535.86,68.89,69.18,240,393.12,1226.67
21-04-2016,Well 15,Pre-perf,511.1,67.3,67.44,240,415.25,1226.67
22-04-2016,Well 15,Pre-perf,511.1,67.3,67.44,240,421.15,1181.05
23-04-2016,Well 15,Pre-perf,451.6,59.18,50.76,161,244.13,1263.07
24-04-2016,Well 15,Pre-perf,563.54,57,57.43,240,368.04,1360.07
25-04-2016,Well 15,Pre-perf,563.54,58.31,58.6,240,376.89,1330.87
26-04-2016,Well 15,Pre-perf,529.06,57.14,57.29,236,388.7,1321.1
27-04-2016,Well 15,Pre-perf,509.61,56.32,53.06,206,333.38,1321.1
28-04-2016,Well 15,Pre-perf,540.08,57.21,57.47,240,401.23,1282.48
29-04-2016,Well 15,Pre-perf,540.08,57.89,58.12,240,397.55,1339.57
30-04-2016,Well 15,Pre-perf,537.19,57.17,57.35,240,407.13,1363.05
01-05-2016,Well 15,Pre-perf,503.72,57.17,57.35,239,421.15,1355.1
02-05-2016,Well 15,Pre-perf,503.72,57.63,57.91,238,435.9,1316.68
03-05-2016,Well 15,Pre-perf,495.21,55.45,55.64,238,438.11,1267.11
04-05-2016,Well 15,Pre-perf,486.45,57.56,57.73,239,430.74,1282.95
05-05-2016,Well 15,Pre-perf,474.43,59.67,60.22,234,431.47,1292.49
06-05-2016,Well 15,Pre-perf,497.88,61.6,61.83,239,424.84,1241.07
07-05-2016,Well 15,Pre-perf,497.88,60.95,61.13,239,438.11,1287.7
08-05-2016,Well 15,Pre-perf,485.84,60.4,61.13,237,444.75,1275.56
09-05-2016,Well 15,Pre-perf,469.9,60.4,60.79,236,444.01,1251.79
10-05-2016,Well 15,Pre-perf,465.53,60.16,60.66,236,441.06,1240.5
11-05-2016,Well 15,Pre-perf,470.61,60.05,60.5,235,444.01,1255.23
12-05-2016,Well 15,Pre-perf,458.45,60.27,60.78,236,446.23,1238.82
13-05-2016,Well 15,Pre-perf,468.06,60.27,60.78,235,445.49,1262.82
14-05-2016,Well 15,Pre-perf,460.33,60.01,60.52,236,444.75,1240.3
15-05-2016,Well 15,Pre-perf,466.15,59.92,60.49,234,444.01,1255.4
16-05-2016,Well 15,Pre-perf,458.92,59.8,60.25,229,437.37,1262.58
17-05-2016,Well 15,Pre-perf,442.41,59.48,59.96,229,436.64,1232.68
18-05-2016,Well 15,Pre-perf,439.87,60.39,60.79,234,443.27,1237.74
19-05-2016,Well 15,Pre-perf,456.07,60.39,60.79,233,442.54,1270.3
20-05-2016,Well 15,Pre-perf,452.71,59.8,60.25,229,438.85,1274.19
21-05-2016,Well 15,Pre-perf,439.13,59.8,60.25,228,440.32,1252.12
22-05-2016,Well 15,Pre-perf,431.79,59.63,60.02,230,439.59,1236.08
23-05-2016,Well 15,Pre-perf,438.08,59.47,59.99,230,441.8,1235.36
24-05-2016,Well 15,Pre-perf,440.64,59.56,60.04,231,446.96,1246.92
25-05-2016,Well 15,Pre-perf,440.74,59.61,60.05,229,443.27,1255.17
26-05-2016,Well 15,Pre-perf,433.92,59.76,60.24,228,441.8,1246.43
27-05-2016,Well 15,Pre-perf,431.04,59.76,60.24,225,438.11,1249.17
28-05-2016,Well 15,Pre-perf,421.93,60.37,60.41,225,437.37,1209.02
29-05-2016,Well 15,Pre-perf,426.48,62.43,63,226,430.74,1227.06
30-05-2016,Well 15,Pre-perf,424.18,61.25,61.77,229,438.85,1226.11
31-05-2016,Well 15,Pre-perf,435.35,60.35,60.74,230,446.23,1258.61
01-06-2016,Well 15,Pre-perf,437.14,60.35,60.74,232,450.65,1290.86
02-06-2016,Well 15,Pre-perf,435.78,60.7,61.24,234,449.18,1287.05
03-06-2016,Well 15,Pre-perf,437.85,60.7,61.24,229,441.06,1338.77
04-06-2016,Well 15,Pre-perf,429.75,59.58,60.03,223,440.32,1319.5
05-06-2016,Well 15,Pre-perf,417.9,59.91,60.29,224,444.01,1290.56
06-06-2016,Well 15,Pre-perf,412.26,59.91,60.29,216,438.11,1301.04
07-06-2016,Well 15,Pre-perf,415.7,60.25,60.54,223,440.32,1248.67
08-06-2016,Well 15,Pre-perf,415.7,60.25,60.54,227,443.27,1258.1
09-06-2016,Well 15,Pre-perf,423.35,60.39,60.78,227,443.27,1330.85
10-06-2016,Well 15,Pre-perf,421.53,60.72,61.14,224,444.75,1348.8
11-06-2016,Well 15,Pre-perf,408.78,60.38,60.8,225,441.06,1313.68
12-06-2016,Well 15,Pre-perf,410.44,60.38,60.76,226,443.27,1335.38
13-06-2016,Well 15,Pre-perf,414.19,60.63,61.04,226,441.06,1355.74
14-06-2016,Well 15,Pre-perf,412.88,60.31,60.79,226,444.75,1354.87
15-06-2016,Well 15,Pre-perf,415.93,60.67,60.96,229,441.8,1359.04
16-06-2016,Well 15,Pre-perf,423.38,61.14,61.45,230,442.54,1375.78
17-06-2016,Well 15,Pre-perf,429.96,61.14,61.45,228,442.54,1406.95
18-06-2016,Well 15,Pre-perf,419.35,61.26,61.59,228,443.27,1396.94
19-06-2016,Well 15,Pre-perf,415.17,61,61.42,228,444.01,1394.3
20-06-2016,Well 15,Pre-perf,419.62,61.24,61.53,231,444.01,1413.77
21-06-2016,Well 15,Pre-perf,427.21,61.27,61.62,232,442.54,1436.96
22-06-2016,Well 15,Pre-perf,429.15,61.34,61.69,228,440.32,1439.78
23-06-2016,Well 15,Pre-perf,417.29,61.39,61.82,228,443.27,1442.8
24-06-2016,Well 15,Pre-perf,418.44,60.56,60.85,228,444.75,1450.14
25-06-2016,Well 15,Pre-perf,417.62,60.56,60.85,230,444.75,1445.83
26-06-2016,Well 15,Pre-perf,422.06,59.3,59.67,231,447.7,1474.21
27-06-2016,Well 15,Pre-perf,400.93,58.68,59.12,225,445.49,1474.21
28-06-2016,Well 15,Pre-perf,400.93,58.68,59.12,225,446.23,1483.19
29-06-2016,Well 15,Pre-perf,394.93,58.04,58.84,224,444.01,1475.62
30-06-2016,Well 15,Pre-perf,391.11,58.04,58.46,221,447.7,1462.74
01-07-2016,Well 15,Pre-perf,383.8,57.97,58.22,224,446.23,1445.75
02-07-2016,Well 15,Pre-perf,394.2,57.91,58.21,224,448.44,1440.85
03-07-2016,Well 15,Pre-perf,389.11,58.39,58.26,230,483.1,1417.43
04-07-2016,Well 15,Pre-perf,442.92,59.06,58.64,239,493.43,1437.59
05-07-2016,Well 15,Pre-perf,442.92,58.46,58.43,240,440.32,1500.12
06-07-2016,Well 15,Pre-perf,427.96,57.64,57.68,240,458.03,1456.62
07-07-2016,Well 15,Pre-perf,414.24,58.52,58.51,240,454.34,1410.17
08-07-2016,Well 15,Pre-perf,411.29,57.83,57.8,240,427.05,1389.52
09-07-2016,Well 15,Pre-perf,414.03,57.05,57.02,240,422.62,1367.74
10-07-2016,Well 15,Pre-perf,422.65,57.05,57.02,240,423.36,1336.81
11-07-2016,Well 15,Pre-perf,415.19,56.12,56.1,240,432.21,1295.96
12-07-2016,Well 15,Pre-perf,439.08,56.12,56.1,240,399.02,1274.01
13-07-2016,Well 15,Pre-perf,439.08,56.07,56.13,240,410.08,1301.77
14-07-2016,Well 15,Pre-perf,424.02,55.34,55.37,240,410.82,1265.94
15-07-2016,Well 15,Pre-perf,430.59,54.66,54.72,240,408.61,1248.1
16-07-2016,Well 15,Pre-perf,425.37,54.66,54.72,240,401.23,1248.1
17-07-2016,Well 15,Pre-perf,439.58,55.75,55.87,240,457.29,1266.08
18-07-2016,Well 15,Pre-perf,426.28,54.76,54.89,240,417.46,1299.06
19-07-2016,Well 15,Pre-perf,414.2,55.18,55.3,246,386.48,1242.71
20-07-2016,Well 15,Pre-perf,429.81,55.65,55.76,250,387.96,1261.63
21-07-2016,Well 15,Pre-perf,435.29,56.25,56.36,250,390.91,1287.09
22-07-2016,Well 15,Pre-perf,430.89,56.25,56.36,250,375.42,1288.14
23-07-2016,Well 15,Pre-perf,438.48,56.34,56.47,250,370.99,1295.02
24-07-2016,Well 15,Pre-perf,438.87,55.46,55.62,250,374.68,1282.62
25-07-2016,Well 15,Pre-perf,439,55.46,55.62,250,375.42,1291.68
26-07-2016,Well 15,Pre-perf,438.12,54.75,54.89,250,376.89,1293.77
27-07-2016,Well 15,Pre-perf,438.83,54.12,54.26,250,377.63,1290.33
28-07-2016,Well 15,Pre-perf,434.32,53.41,53.54,250,379.11,1287.15
29-07-2016,Well 15,Pre-perf,433.6,53.41,53.54,250,381.32,1269.9
30-07-2016,Well 15,Pre-perf,430.13,55.4,55.51,250,385.75,1261.66
31-07-2016,Well 15,Pre-perf,426.11,55.4,55.51,250,421.89,1266.45
01-08-2016,Well 15,Pre-perf,417.05,55.02,55.13,250,398.28,1266.45
02-08-2016,Well 15,Pre-perf,419.58,55.07,55.21,250,377.63,1242.13
03-08-2016,Well 15,Pre-perf,419.87,54.33,54.42,250,380.58,1233.28
04-08-2016,Well 15,Pre-perf,414.52,54.33,54.42,250,377.63,1239.84
05-08-2016,Well 15,Pre-perf,411.65,54.65,54.77,250,374.68,1244.94
06-08-2016,Well 15,Pre-perf,409.63,54.76,54.89,250,373.21,1250.76
07-08-2016,Well 15,Pre-perf,409.56,54.71,54.79,250,377.63,1255.92
08-08-2016,Well 15,Pre-perf,408.69,55.08,55.16,250,379.11,1273.07
09-08-2016,Well 15,Pre-perf,405.3,54.8,54.89,250,381.32,1284.08
10-08-2016,Well 15,Pre-perf,406.16,55.14,55.2,250,377.63,1284.08
11-08-2016,Well 15,Pre-perf,408.8,55.25,55.33,250,379.11,1294.36
12-08-2016,Well 15,Pre-perf,411.25,54.79,54.88,250,423.36,1305.39
13-08-2016,Well 15,Pre-perf,373.76,54.79,54.88,250,430.74,1318.79
14-08-2016,Well 15,Pre-perf,373.76,54.22,54.29,250,377.63,1314.63
15-08-2016,Well 15,Pre-perf,367.32,53.67,53.72,249,368.04,1280.86
26-08-2016,Well 15,Pre-perf,418.55,47.93,48.03,192,258.88,1156.54
27-08-2016,Well 15,Pre-perf,444.21,47.86,48.01,250,337.8,1156.54
28-08-2016,Well 15,Pre-perf,393.69,47.86,48.01,250,330.43,1078.66
29-08-2016,Well 15,Pre-perf,393.69,47.86,48.01,250,334.12,1078.66
30-08-2016,Well 15,Pre-perf,409.48,47.86,48.01,250,330.43,1091.18
31-08-2016,Well 15,Pre-perf,391.83,47.86,48.01,250,331.17,1062.15
01-09-2016,Well 15,Pre-perf,387.5,47.86,48.01,250,333.38,1045.54
02-09-2016,Well 15,Pre-perf,391.75,47.86,48.01,250,334.12,1041.35
03-09-2016,Well 15,Pre-perf,399.81,47.86,48.01,250,335.59,1036.67
04-09-2016,Well 15,Pre-perf,394.18,47.86,48.01,250,334.12,1034.2
05-09-2016,Well 15,Pre-perf,392.75,47.86,48.01,250,334.85,1030.53
06-09-2016,Well 15,Pre-perf,395.49,47.86,48.01,250,334.85,1026.59
07-09-2016,Well 15,Pre-perf,404.25,47.86,48.01,250,334.85,1022.83
08-09-2016,Well 15,Pre-perf,400.91,47.86,48.01,250,335.59,1018.82
09-09-2016,Well 15,Pre-perf,396.31,47.86,48.01,250,334.85,1016.3
10-09-2016,Well 15,Pre-perf,394.84,48.3,48.59,250,333.38,1011.84
11-09-2016,Well 15,Pre-perf,391.48,48.3,48.59,250,334.12,1010.56
12-09-2016,Well 15,Pre-perf,390.8,48.3,48.59,250,334.12,1008.78
13-09-2016,Well 15,Pre-perf,391.15,48.15,48.44,250,334.85,1008.35
14-09-2016,Well 15,Pre-perf,392.02,48.01,48.3,250,334.12,1008.23
15-09-2016,Well 15,Pre-perf,391.92,47.72,48.01,250,336.33,1001.85
16-09-2016,Well 15,Pre-perf,391.8,47.43,47.72,250,333.38,996.28
17-09-2016,Well 15,Pre-perf,391.16,48.15,48.44,250,336.33,988.05
18-09-2016,Well 15,Pre-perf,393.65,48.15,48.44,250,333.38,990.65
19-09-2016,Well 15,Pre-perf,392.81,47.72,48.01,250,334.85,993.38
20-09-2016,Well 15,Pre-perf,397.95,47.57,47.86,250,335.59,988.88
21-09-2016,Well 15,Pre-perf,404.77,47.57,47.86,250,335.59,987.9
22-09-2016,Well 15,Pre-perf,406.62,47.43,47.72,250,334.85,989.4
23-09-2016,Well 15,Pre-perf,393.56,47.43,47.72,250,334.85,987.57
