,Date,actual,forecast,ID
1145,2018-10-18,1783.12,1716.4210683356443,1145
1146,2018-10-19,1760.7,1792.4731411157109,1146
1147,2018-10-20,1696.46,1770.7267447821778,1147
1148,2018-10-21,1765.6,1706.4398239578275,1148
1149,2018-10-22,1749.97,1774.8722266789239,1149
1150,2018-10-23,1681.6,1759.9717498880732,1150
1151,2018-10-24,1744.8,1691.1467906457008,1151
1152,2018-10-25,1750.4,1753.9966980315073,1152
1153,2018-10-26,1682.02,1760.3392942208548,1153
1154,2018-10-27,1745.9,1691.8778727355984,1154
1155,2018-10-28,1738.31,1755.0958295192981,1155
1156,2018-10-29,1668.01,1748.2045185476895,1156
1157,2018-10-30,1722.08,1677.7474130541918,1157
1158,2018-10-31,1722.08,1731.1766339035469,1158
1159,2018-11-01,1722.08,1731.8323860995056,1159
1160,2018-11-02,1714.97,1731.829458244729,1160
1161,2018-11-03,1727.15,1724.0451378482358,1161
1162,2018-11-04,1727.15,1736.919662503764,1162
1163,2018-11-05,1703.95,1736.8372519328957,1163
1164,2018-11-06,1729.92,1712.9943995697063,1164
1165,2018-11-07,1655.44,1739.7133855706359,1165
1166,2018-11-08,1661.39,1665.1393144713732,1166
1167,2018-11-09,1721.8,1670.7059942203232,1167
1168,2018-11-10,1698.43,1731.016420771202,1168
1169,2018-11-11,1647.98,1708.11840669374,1169
1170,2018-11-12,1724.65,1657.3738229634894,1170
1171,2018-11-13,1705.36,1734.040763548132,1171
1172,2018-11-14,1652.16,1715.3801828477324,1172
1173,2018-11-15,1711.28,1661.683963092127,1173
1174,2018-11-16,1690.52,1720.2247675183382,1174
1175,2018-11-17,1638.59,1700.2855179740675,1175
1176,2018-11-18,1698.36,1648.0752339778421,1176
1177,2018-11-19,1674.88,1707.323479196037,1177
1178,2018-11-20,1625.1,1684.5809741184128,1178
1179,2018-11-21,1676.83,1634.5347960760137,1179
1180,2018-11-22,1639.43,1685.736881834686,1180
1181,2018-11-23,1587.48,1649.12319205285,1181
1182,2018-11-24,1613.4,1596.885768732482,1182
1183,2018-11-25,1588.03,1622.9430805440043,1183
1184,2018-11-26,1618.74,1597.0496476196588,1184
1185,2018-11-27,1579.43,1627.5499088089628,1185
1186,2018-11-28,1558.12,1588.9610590457978,1186
1187,2018-11-29,1586.83,1567.246857247831,1187
1188,2018-11-30,1567.86,1595.718098186513,1188
1189,2018-12-01,1533.14,1577.1486048710221,1189
1190,2018-12-02,1574.72,1542.2094631713762,1190
1191,2018-12-03,1561.86,1583.2417939619359,1191
1192,2018-12-04,1521.92,1571.0909478239257,1192
1193,2018-12-05,1554.96,1531.1311869673145,1193
1194,2018-12-06,1555.53,1563.9100625112192,1194
1195,2018-12-07,1509.38,1564.5260916494797,1195
1196,2018-12-08,1559.58,1518.5416707325235,1196
1197,2018-12-09,1575.62,1567.943467601593,1197
1198,2018-12-10,1520.3,1584.5495949135827,1198
1199,2018-12-11,1578.62,1529.1522355381555,1199
1200,2018-12-12,1573.28,1587.1441976052226,1200
1201,2018-12-13,1530.27,1582.1248228244283,1201
1202,2018-12-14,1581.76,1539.2969349848222,1202
1203,2018-12-15,1566.69,1589.5805320684444,1203
1204,2018-12-16,1525.98,1574.5628230948435,1204
1205,2018-12-17,1581.06,1534.5147352127767,1205
1206,2018-12-18,1565.37,1589.289186567387,1206
1207,2018-12-19,1528.28,1573.6372635965683,1207
1208,2018-12-20,1577.8,1536.7146811753769,1208
1209,2018-12-21,1543.83,1585.4338152131534,1209
1210,2018-12-22,1531.07,1552.3714140645172,1210
1211,2018-12-23,1572.59,1539.3070499106743,1211
1212,2018-12-24,1545.6,1580.1921706862295,1212
1213,2018-12-25,1531.33,1554.1609862811695,1213
1214,2018-12-26,1557.62,1539.0304650727994,1214
1215,2018-12-27,1523.56,1565.204424718463,1215
1216,2018-12-28,1536.2,1532.0077187528045,1216
1217,2018-12-29,1530.05,1543.8163463523451,1217
1218,2018-12-30,172.89,1538.351693168352,1218
